"","year","title","runtimeMinutes","genres","genre1","genre2","genre3","averageRating","numVotes","rating","full_pass","mostly_pass","romance","horror","comedy","mystery","drama","fantasy","thriller","adventure","crime","action","other_genre"
"436",2018,"Mary Poppins Returns","130","Comedy,Family,Fantasy","Comedy","Family","Fantasy","6.7",77455,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"437",2018,"Mary Queen of Scots","124","Biography,Drama,History","Biography","Drama","History","6.3",41740,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"438",2018,"Maze Runner: The Death Cure","143","Action,Adventure,Sci-Fi","Action","Adventure","Sci-Fi","6.3",113751,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"439",2018,"McQueen","111","Biography,Documentary","Biography","Documentary",NA,"7.8",6387,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"440",2018,"Meg, The","113","Action,Horror,Sci-Fi","Action","Horror","Sci-Fi","5.6",150700,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"441",2018,"Meio Irmao","98","Drama","Drama",NA,NA,"6.5",60,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"442",2018,"Mid90s","85","Comedy,Drama","Comedy","Drama",NA,"7.4",49651,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"443",2018,"Miracle Season, The","101","Drama,Sport","Drama","Sport",NA,"6.5",4662,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"444",2018,"Miseducation of Cameron Post, The","91","Drama","Drama",NA,NA,"6.6",18916,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"445",2018,"Mission Impossible: Fallout","147","Action,Adventure,Thriller","Action","Adventure","Thriller","7.7",292090,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"446",2018,"Mortal Engines","128","Action,Adventure,Fantasy","Action","Adventure","Fantasy","6.1",109987,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"447",2018,"Mule, The","116","Crime,Drama,Thriller","Crime","Drama","Thriller","7.0",112924,2,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"448",2018,"My hero academia: Two heroes","96","Action,Adventure,Animation","Action","Adventure","Animation","7.5",6617,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"449",2018,"Nappily Ever Aftet","98","Comedy,Drama,Romance","Comedy","Drama","Romance","6.4",8096,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"450",2018,"NIght School","111","Comedy","Comedy",NA,NA,"5.6",36095,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"451",2018,"Nutcracker and the Four Realms, The","99","Adventure,Family,Fantasy","Adventure","Family","Fantasy","5.5",29553,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"452",2018,"Ocean&#39;s 8","110","Action,Comedy,Crime","Action","Comedy","Crime","7.0",188415,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"453",2018,"Old Man &amp; the Gun, The","93","Biography,Comedy,Crime","Biography","Comedy","Crime","6.7",40687,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"454",2018,"On the Basis of Sex","120","Biography,Drama","Biography","Drama",NA,"7.1",28176,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"455",2018,"Ophelia","114","Drama,History,Romance","Drama","History","Romance","6.6",7744,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"456",2018,"Overboard","112","Comedy,Romance","Comedy","Romance",NA,"6.0",34533,3,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"457",2018,"Pacific Rim: Uprising","111","Action,Adventure,Sci-Fi","Action","Adventure","Sci-Fi","5.6",106423,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"458",2018,"Pass Over","74","Drama","Drama",NA,NA,"5.7",788,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"459",2018,"Patient Zero","87","Action,Drama,Horror","Action","Drama","Horror","4.5",7934,1,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"460",2018,"Please Stand By","93","Comedy,Drama","Comedy","Drama",NA,"6.7",10821,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"461",2018,"Possum","85","Drama,Horror,Mystery","Drama","Horror","Mystery","5.7",4446,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"462",2018,"Predator, The","107","Action,Adventure,Sci-Fi","Action","Adventure","Sci-Fi","5.3",116597,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"463",2018,"Princess Switch, The","101","Comedy,Drama,Family","Comedy","Drama","Family","6.0",22899,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"464",2018,"Public, The","119","Drama","Drama",NA,NA,"6.6",3386,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"465",2018,"Quien te cantara","125","Drama,Music,Mystery","Drama","Music","Mystery","7.0",2513,3,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"466",2018,"Raazi","138","Action,Drama,Thriller","Action","Drama","Thriller","7.8",25413,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"467",2018,"Rafiki","83","Drama,Romance","Drama","Romance",NA,"6.7",2225,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"468",2018,"Ralph Breaks the Internet","112","Adventure,Animation,Comedy","Adventure","Animation","Comedy","7.0",132621,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"469",2018,"Rampage","107","Action,Adventure,Sci-Fi","Action","Adventure","Sci-Fi","6.1",144652,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"470",2018,"Rampant","121","Action,Horror","Action","Horror",NA,"6.3",3335,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"471",2018,"Ready Player One","140","Action,Adventure,Sci-Fi","Action","Adventure","Sci-Fi","7.5",370749,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"472",2018,"Red Joan","101","Biography,Drama,History","Biography","Drama","History","6.4",9622,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"473",2018,"Red Sparrow","140","Action,Drama,Thriller","Action","Drama","Thriller","6.6",166807,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"474",2018,"Robin Hood","116","Action,Adventure,Drama","Action","Adventure","Drama","5.3",65028,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"475",2018,"Roma","135","Drama","Drama",NA,NA,"7.7",140913,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"476",2018,"Saints Rest","85","Drama,Music,Musical","Drama","Music","Musical","4.8",100,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"477",2018,"Say My Name","83","Comedy","Comedy",NA,NA,"5.7",256,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"478",2018,"Searching","102","Drama,Mystery,Thriller","Drama","Mystery","Thriller","7.6",141479,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"479",2018,"Second Act","103","Comedy,Drama,Romance","Comedy","Drama","Romance","5.8",22770,1,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"480",2018,"Set It Up","105","Comedy,Romance","Comedy","Romance",NA,"6.5",43060,3,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"481",2018,"Sgt. Stubby: An American Hero","84","Adventure,Animation,Family","Adventure","Animation","Family","6.9",1940,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"482",2018,"Sheherazade","109","Drama,Romance,Thriller","Drama","Romance","Thriller","7.1",1585,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"483",2018,"Shoplifters","121","Crime,Drama","Crime","Drama",NA,"7.9",63250,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"484",2018,"Sierra Burgess Is a Loser","105","Comedy,Drama,Romance","Comedy","Drama","Romance","5.8",35006,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"485",2018,"Simmba","158","Action,Comedy,Crime","Action","Comedy","Crime","5.7",14895,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"486",2018,"Sisters Brothers, The","122","Crime,Drama,Western","Crime","Drama","Western","7.0",54301,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"487",2018,"Skate Kitchen","106","Drama","Drama",NA,NA,"6.8",3730,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"488",2018,"Slender Man","93","Horror,Mystery,Thriller","Horror","Mystery","Thriller","3.2",28902,3,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"489",2018,"Smallfoot","96","Adventure,Animation,Comedy","Adventure","Animation","Comedy","6.6",34277,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"490",2018,"Snapshots","95","Drama","Drama",NA,NA,"6.7",1443,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"491",2018,"Solo: A Star Wars Story","135","Action,Adventure,Sci-Fi","Action","Adventure","Sci-Fi","6.9",293798,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"492",2018,"Sorry to Bother You","112","Comedy,Fantasy,Sci-Fi","Comedy","Fantasy","Sci-Fi","6.9",64274,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"493",2018,"Spider-Man : Into the Spider-Verse","117","Action,Adventure,Animation","Action","Adventure","Animation","8.4",377878,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"494",2018,"Spy Who Dumped Me, The","117","Action,Adventure,Comedy","Action","Adventure","Comedy","6.0",69172,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"495",2018,"Stan &amp; Ollie","98","Biography,Comedy,Drama","Biography","Comedy","Drama","7.2",32377,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"496",2018,"Support the Girls","93","Comedy,Drama","Comedy","Drama",NA,"6.4",6495,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"497",2018,"Suspiria","152","Fantasy,Horror,Mystery","Fantasy","Horror","Mystery","6.8",62374,3,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"498",2018,"Swiped","93","Comedy,Romance","Comedy","Romance",NA,"3.2",8884,2,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"499",2018,"Tag","100","Action,Comedy","Action","Comedy",NA,"6.5",115917,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"500",2018,"Tau","97","Sci-Fi,Thriller","Sci-Fi","Thriller",NA,"5.8",27222,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"501",2018,"Ted - For karlekens skull","120","Biography,Drama,Music","Biography","Drama","Music","7.0",2934,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"502",2018,"Teen Titans Go! To the Movies","84","Action,Adventure,Animation","Action","Adventure","Animation","6.8",16587,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"503",2018,"Tell It to the Bees","108","Drama,Romance","Drama","Romance",NA,"6.2",3417,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"504",2018,"They Shall Not Grow Old","99","Documentary,History,War","Documentary","History","War","8.3",29562,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"505",2018,"Titan, The","97","Drama,Mystery,Romance","Drama","Mystery","Romance","4.8",28364,2,0,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"506",2018,"Tito e os Passaros","73","Action,Animation,Drama","Action","Animation","Drama","6.5",419,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"507",2018,"To All the Boys I&#39;ve Loved Before","99","Comedy,Drama,Romance","Comedy","Drama","Romance","7.1",87669,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"508",2018,"Tomb Raider","119","Action,Adventure,Fantasy","Action","Adventure","Fantasy","6.3",191158,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"509",2018,"Toppen av ingenting","88","Drama","Drama",NA,NA,"5.3",285,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"510",2018,"Transcendents, The","96","Music,Mystery,Thriller","Music","Mystery","Thriller","9.1",1467,3,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"511",2018,"Truth or Dare","100","Horror,Thriller","Horror","Thriller",NA,"5.2",48289,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"512",2018,"Tully","95","Comedy,Drama,Mystery","Comedy","Drama","Mystery","7.0",53038,3,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"513",2018,"Tyler Perry&#39;s Acrimony","120","Thriller","Thriller",NA,NA,"5.8",7888,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"514",2018,"Venom","112","Action,Adventure,Sci-Fi","Action","Adventure","Sci-Fi","6.7",362117,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"515",2018,"Vice","132","Biography,Comedy,Drama","Biography","Comedy","Drama","7.2",122888,2,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"516",2018,"Vox Lux","114","Drama,Music","Drama","Music",NA,"5.9",16343,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"517",2018,"We Have Always Lived in the Castle","90","Drama,Mystery,Thriller","Drama","Mystery","Thriller","5.6",5373,3,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"518",2018,"Welcome to Marwen","116","Biography,Comedy,Drama","Biography","Comedy","Drama","6.2",20154,2,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"519",2018,"When We First Met","97","Comedy,Fantasy,Romance","Comedy","Fantasy","Romance","6.4",42591,2,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"520",2018,"Widows","129","Crime,Drama,Thriller","Crime","Drama","Thriller","6.9",87510,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"521",2018,"Wild Pear Tree, The","188","Drama","Drama",NA,NA,"8.1",20908,2,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"522",2018,"Wild Rose","101","Comedy,Drama,Music","Comedy","Drama","Music","7.2",10824,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"523",2018,"Wildling","92","Drama,Fantasy,Horror","Drama","Fantasy","Horror","5.5",12095,3,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"524",2018,"Woman at War","101","Adventure,Comedy,Drama","Adventure","Comedy","Drama","7.4",8154,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"525",2017,"12 feet deep","85","Horror,Thriller","Horror","Thriller",NA,"5.5",11967,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"526",2017,"1922","102","Crime,Drama,Horror","Crime","Drama","Horror","6.3",53515,1,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"527",2017,"47 Meters Down","89","Adventure,Drama,Horror","Adventure","Drama","Horror","5.6",49177,3,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"528",2017,"6 days","94","Action,Drama,History","Action","Drama","History","6.2",18564,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"529",2017,"A Bad Moms Christmas","104","Comedy","Comedy",NA,NA,"5.6",45092,3,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"530",2017,"A Christmas Prince","92","Comedy,Family,Romance","Comedy","Family","Romance","5.8",17097,3,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"531",2017,"A Dog&#39;s Purpose","100","Adventure,Comedy,Drama","Adventure","Comedy","Drama","7.2",65711,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"532",2017,"A Ghost Story","92","Drama,Fantasy,Romance","Drama","Fantasy","Romance","6.9",61312,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"533",2017,"A man of integrity","113","Drama","Drama",NA,NA,"7.2",1655,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"534",2017,"A Man Wanted (Hatooly Ragel)","135","Comedy,Drama,Romance","Comedy","Drama","Romance","6.3",521,2,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"535",2017,"Alexander IRL","82","Comedy","Comedy",NA,NA,"4.2",104,2,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"536",2017,"Alien: Covenant","122","Horror,Sci-Fi,Thriller","Horror","Sci-Fi","Thriller","6.4",254784,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"537",2017,"All Eyez On Me","139","Biography,Drama,Music","Biography","Drama","Music","5.8",21239,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"538",2017,"All the Money in the World","132","Biography,Crime,Drama","Biography","Crime","Drama","6.8",75199,2,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"539",2017,"American Assassin","111","Action,Thriller","Action","Thriller",NA,"6.2",70863,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"540",2017,"American Made","115","Action,Comedy,Crime","Action","Comedy","Crime","7.2",159084,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"541",2017,"Amityville: The Awakening","87","Horror,Thriller","Horror","Thriller",NA,"4.8",12941,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"542",2017,"Anna and the Apocalypse","93","Comedy,Horror,Musical","Comedy","Horror","Musical","6.0",10759,3,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"543",2017,"Annabelle: Creation","109","Horror,Mystery,Thriller","Horror","Mystery","Thriller","6.5",112973,3,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"544",2017,"Ant&oacute;nio Um, Dois, Tr&Ecirc;s","95","Comedy,Drama","Comedy","Drama",NA,"6.3",205,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"545",2017,"Apostasy","95","Drama","Drama",NA,NA,"6.9",1890,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"546",2017,"Atomic Blonde","115","Action,Thriller","Action","Thriller",NA,"6.7",176481,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"547",2017,"Ava","105","Drama,Romance","Drama","Romance",NA,"6.7",2053,3,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"548",2017,"Baby Driver","113","Action,Crime,Drama","Action","Crime","Drama","7.6",441145,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"549",2017,"Babysitter, The","85","Comedy,Horror","Comedy","Horror",NA,"6.3",73822,3,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"550",2017,"Back to Burgundy (Ce que nous lie)","113","Comedy,Drama","Comedy","Drama",NA,"6.9",4137,2,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"551",2017,"Band Aid","91","Comedy,Drama,Music","Comedy","Drama","Music","6.6",5211,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"552",2017,"Battle of the Sexes","121","Biography,Comedy,Drama","Biography","Comedy","Drama","6.7",50263,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"553",2017,"Baywatch","116","Action,Comedy,Crime","Action","Comedy","Crime","5.5",162124,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"554",2017,"Beach Rats","98","Drama","Drama",NA,NA,"6.4",12632,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"555",2017,"Beatriz at Dinner","82","Comedy,Drama","Comedy","Drama",NA,"6.0",9077,3,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"556",2017,"Beauty and the Beast","129","Family,Fantasy,Musical","Family","Fantasy","Musical","7.1",275251,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"557",2017,"Before I Fall","98","Drama,Fantasy,Mystery","Drama","Fantasy","Mystery","6.5",46399,3,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"558",2017,"Beguiled, The","93","Drama,Thriller,War","Drama","Thriller","War","6.3",52330,3,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"559",2017,"Berlin Syndrome","116","Drama,Horror,Mystery","Drama","Horror","Mystery","6.3",22483,1,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"560",2017,"Big Sick, The","120","Comedy,Drama,Romance","Comedy","Drama","Romance","7.5",121568,3,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"561",2017,"Blade Runner 2049","164","Action,Drama,Mystery","Action","Drama","Mystery","8.0",463750,3,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"562",2017,"Bon Cop Bad Cop 2","126","Action,Comedy,Crime","Action","Comedy","Crime","6.7",3803,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
